202309290057,0,0,0,0,0,0,0,0
202309290058,0,0,0,0,0,0,0,0
202309290059,0,0,0,0,0,0,0,0
202309290100,0,0,0,0,0,0,0,0
202309290101,0,0,0,0,0,0,0,0
202309290102,0,0,0,0,0,0,0,0
202309290103,0,0,0,0,0,0,0,0
202309290104,0,0,0,0,0,0,0,0
202309290105,0,0,0,0,0,0,0,0
202309290106,0,0,0,0,0,0,0,0
202309290107,0,0,0,0,0,0,0,0
202309290108,0,0,0,0,0,0,0,0
202309290109,0,0,0,0,0,0,0,0
202309290110,0,0,0,0,0,0,0,0
202309290111,0,0,0,0,0,0,0,0
202309290112,0,0,0,0,0,0,0,0
202309290113,0,0,0,0,0,0,0,0
202309290114,0,0,0,0,0,0,0,0
202309290115,0,0,0,0,0,0,0,0
202309290116,0,0,0,0,0,0,0,0
202309290117,0,0,0,0,0,0,0,0
202309290118,0,0,0,0,0,0,0,0
202309290119,0,0,0,0,0,0,0,0
202309290120,0,0,0,0,0,0,0,0
202309290121,0,0,0,0,0,0,0,0
202309290122,0,0,0,0,0,0,0,0
202309290123,0,0,0,0,0,0,0,0
202309290124,0,0,0,0,0,0,0,0
202309290125,0,0,0,0,0,0,0,0
202309290126,0,0,0,0,0,0,0,0
202309290127,0,0,0,0,0,0,0,0
202309290128,0,0,0,0,0,0,0,0
202309290129,0,0,0,0,0,0,0,0
202309290130,0,0,0,0,0,0,0,0
202309290131,0,0,0,0,0,0,0,0
202309290132,0,0,0,0,0,0,0,0
202309290133,0,0,0,0,0,0,0,0
202309290134,0,0,0,0,0,0,0,0
202309290135,0,0,0,0,0,0,0,0
202309290136,0,0,0,0,0,0,0,0
202309290137,0,0,0,0,0,0,0,0
202309290138,0,0,0,0,0,0,0,0
202309290139,0,0,0,0,0,0,0,0
202309290140,0,0,0,0,0,0,0,0
202309290141,0,0,0,0,0,0,0,0
202309290142,0,0,0,0,0,0,0,0
202309290143,0,0,0,0,0,0,0,0
202309290144,0,0,0,0,0,0,0,0
202309290145,0,0,0,0,0,0,0,0
202309290146,0,0,0,0,0,0,0,0
202309290147,0,0,0,0,0,0,0,0
202309290148,0,0,0,0,0,0,0,0
202309290149,0,0,0,0,0,0,0,0
202309290150,0,0,0,0,0,0,0,0
202309290151,0,0,0,0,0,0,0,0
202309290152,0,0,0,0,0,0,0,0
202309290153,0,0,0,0,0,0,0,0
202309290154,0,0,0,0,0,0,0,0
202309290155,1,0,0,0,0,0,0,0
202309290156,0,0,0,0,0,0,0,0
202309290157,0,0,0,0,0,0,0,0
202309290158,0,0,0,0,0,0,0,0
202309290159,0,0,0,0,0,0,0,0
202309290200,0,0,0,0,0,0,0,0
202309290201,0,0,0,0,0,0,0,0
202309290202,0,0,0,0,0,0,0,0
202309290203,0,0,0,0,0,0,0,0
202309290204,0,0,0,0,0,0,0,0
202309290205,0,0,0,0,0,0,0,0
202309290206,0,0,0,0,0,0,0,0
202309290207,0,0,0,0,0,0,0,0
202309290208,0,0,0,0,0,0,0,0
202309290209,0,0,0,0,0,0,0,0
202309290210,0,0,0,0,0,0,0,0
202309290211,0,0,0,0,0,0,0,0
202309290212,0,0,0,0,0,0,0,0
202309290213,0,0,0,0,0,0,0,0
202309290214,0,0,0,0,0,0,0,0
202309290215,0,0,0,0,0,0,0,0
202309290216,0,0,0,0,0,0,0,0
202309290217,0,0,0,0,0,0,0,0
202309290218,0,0,0,0,0,0,0,0
202309290219,0,0,0,0,0,0,0,0
202309290220,0,0,0,0,0,0,0,0
202309290221,0,0,0,0,0,0,0,0
202309290222,0,0,0,0,0,0,0,0
202309290223,0,0,0,0,0,0,0,0
202309290224,0,0,0,0,0,0,0,0
202309290225,0,0,0,0,0,0,0,0
202309290226,0,0,0,0,0,0,0,0
202309290227,0,0,0,0,0,0,0,0
202309290228,0,0,0,0,0,0,0,0
202309290229,0,0,0,0,0,0,0,0
202309290230,0,0,0,0,0,0,0,0
202309290231,0,0,0,0,0,0,0,0
202309290232,0,0,0,0,0,0,0,0
202309290233,0,0,0,0,0,0,0,0
202309290234,0,0,0,0,0,0,0,0
202309290235,1,0,0,0,0,0,0,0
202309290236,1,0,0,0,0,0,0,0
202309290237,0,0,0,0,0,0,0,0
202309290238,0,0,0,0,0,0,0,0
202309290239,0,0,0,0,0,0,0,0
202309290240,0,0,0,0,0,0,0,0
202309290241,0,0,0,0,0,0,0,0
202309290242,0,0,0,0,0,0,0,0
202309290243,0,0,0,0,0,0,0,0
202309290244,0,0,0,0,0,0,0,0
202309290245,0,0,0,0,0,0,0,0
202309290246,0,0,0,0,0,0,0,0
202309290247,0,0,0,0,0,0,0,0
202309290248,0,0,0,0,0,0,0,0
202309290249,0,0,0,0,0,0,0,0
202309290250,0,0,0,0,0,0,0,0
202309290251,0,0,0,0,0,0,0,0
202309290252,0,0,0,0,0,0,0,0
202309290253,0,0,0,0,0,0,0,0
202309290254,0,0,0,0,0,0,0,0
202309290255,0,0,0,0,0,0,0,0
202309290256,0,0,0,0,0,0,0,0
202309290257,0,0,0,0,0,0,0,0
202309290258,0,0,0,0,0,0,0,0
202309290259,0,0,0,0,0,0,0,0
202309290300,0,0,0,0,0,0,0,0
202309290301,0,0,1,0,0,0,0,0
202309290302,0,0,0,0,0,0,0,0
202309290303,0,0,0,0,0,0,0,0
202309290304,0,0,0,0,0,0,0,0
202309290305,0,0,0,0,0,0,0,0
202309290306,0,0,0,0,0,0,0,0
202309290307,0,0,0,0,0,0,0,0
202309290308,0,0,0,0,0,0,0,0
202309290309,0,0,0,0,0,0,0,0
202309290310,0,0,0,0,0,0,0,0
202309290311,0,0,0,0,0,0,0,0
202309290312,0,0,0,0,0,0,0,0
202309290313,1,0,0,0,0,0,0,0
202309290314,0,0,0,0,0,0,0,0
202309290315,0,0,0,0,0,0,0,0
202309290316,0,0,0,0,0,0,0,0
202309290317,0,0,0,0,0,0,0,0
202309290318,0,0,0,0,0,0,0,0
202309290319,0,0,0,0,0,0,0,0
202309290320,0,0,0,0,0,0,0,0
202309290321,0,0,0,0,0,0,0,0
202309290322,1,0,0,0,0,0,0,0
202309290323,0,0,0,0,0,0,0,0
202309290324,0,0,0,0,0,0,0,0
202309290325,0,0,0,0,0,0,0,0
202309290326,0,0,0,0,0,0,0,0
202309290327,0,0,0,0,0,0,0,0
202309290328,0,0,0,0,0,0,0,0
202309290329,0,0,0,0,0,0,0,0
202309290330,0,0,0,0,0,0,0,0
202309290331,0,0,0,0,0,0,0,0
202309290332,0,0,0,0,0,0,0,0
202309290333,0,0,0,0,0,0,0,0
202309290334,0,0,0,0,0,0,0,0
202309290335,0,0,0,0,0,0,0,0
202309290336,0,0,0,0,0,0,0,0
202309290337,0,0,0,0,0,0,0,0
202309290338,0,0,0,0,0,0,0,0
202309290339,1,0,0,0,0,0,0,0
202309290340,0,0,0,0,0,0,0,0
202309290341,0,0,0,0,0,0,0,0
202309290342,0,0,0,0,0,0,0,0
202309290343,0,0,0,0,0,0,0,0
202309290344,0,0,0,0,0,0,0,0
202309290345,0,0,0,0,0,0,0,0
202309290346,0,0,0,0,0,0,0,0
202309290347,0,0,0,0,0,0,0,0
202309290348,0,0,0,0,0,0,0,0
202309290349,0,0,0,0,0,0,0,0
202309290350,0,0,0,0,0,0,0,0
202309290351,0,0,0,0,0,0,0,0
202309290352,0,0,0,0,0,0,0,0
202309290353,0,0,0,0,0,0,0,0
202309290354,1,0,0,0,0,0,0,0
202309290355,1,0,0,0,0,0,0,0
202309290356,0,0,0,0,0,0,0,0
202309290357,0,0,0,0,0,0,0,0
202309290358,0,0,0,0,0,0,0,0
202309290359,0,0,0,0,0,0,0,0
202309290400,0,0,0,0,0,0,0,0
202309290401,0,0,0,0,0,0,0,0
202309290402,0,0,0,0,0,0,0,0
202309290403,0,0,0,0,0,0,0,0
202309290404,0,0,0,0,0,0,0,0
202309290405,0,0,0,0,0,0,0,0
202309290406,1,0,0,0,0,0,0,0
202309290407,1,0,0,0,0,0,0,0
202309290408,0,0,0,0,0,0,0,0
202309290409,1,0,0,0,0,0,0,0
202309290410,0,0,0,0,0,0,0,0
202309290411,0,0,0,0,0,0,0,0
202309290412,1,0,0,0,0,0,0,0
202309290413,0,0,0,0,0,0,0,0
202309290414,1,0,0,0,0,0,0,0
202309290415,1,0,0,0,0,0,0,0
202309290416,0,0,0,0,0,0,0,0
202309290417,0,0,0,0,0,0,0,0
202309290418,0,0,0,0,0,0,0,0
202309290419,0,0,1,0,0,0,0,0
202309290420,0,0,1,0,0,0,0,0
202309290421,0,0,1,0,0,0,0,0
202309290422,0,0,1,0,0,0,0,0
202309290423,0,0,1,0,0,0,0,0
202309290424,1,0,0,0,0,0,0,0
202309290425,1,0,0,0,0,0,0,0
202309290426,1,0,0,0,0,0,0,0
202309290427,0,0,0,0,0,0,0,0
202309290428,0,0,0,0,0,0,0,0
202309290429,0,0,0,0,0,0,0,0
202309290430,0,0,0,0,0,0,0,0
202309290431,0,0,0,0,0,0,0,0
202309290432,0,0,0,0,0,0,0,0
202309290433,0,0,0,0,0,0,0,0
202309290434,0,0,0,0,0,0,0,0
202309290435,0,0,0,0,0,0,0,0
202309290436,0,0,0,0,0,0,0,0
202309290437,0,0,0,0,0,0,0,0
202309290438,0,0,0,0,0,0,0,0
202309290439,0,0,0,0,0,0,0,0
202309290440,0,0,0,0,0,0,0,0
202309290441,0,0,0,0,0,0,0,0
202309290442,0,0,0,0,0,0,0,0
202309290443,0,0,0,0,0,0,0,0
202309290444,0,0,0,0,0,0,0,0
202309290445,0,0,0,0,0,0,0,0
202309290446,0,0,0,0,0,0,0,0
202309290447,0,0,0,0,0,0,0,0
202309290448,0,0,0,0,0,0,0,0
202309290449,0,0,0,0,0,0,0,0
202309290450,0,0,0,0,0,0,0,0
202309290451,0,0,0,0,0,0,0,0
202309290452,0,0,0,0,0,0,0,0
202309290453,0,0,0,0,0,0,0,0
202309290454,0,0,0,0,0,0,0,0
202309290455,0,0,0,0,0,0,0,0
202309290456,0,0,0,0,0,0,0,0
202309290457,0,0,0,0,0,0,0,0
202309290458,0,0,0,0,0,0,0,0
202309290459,0,0,0,0,0,0,0,0
202309290500,0,0,0,0,0,0,0,0
202309290501,0,0,0,0,0,0,0,0
202309290502,0,0,0,0,0,0,0,0
202309290503,0,0,0,0,0,0,0,0
202309290504,0,0,0,0,0,0,0,0
202309290505,0,0,0,0,0,0,0,0
202309290506,0,0,0,0,0,0,0,0
202309290507,0,0,0,0,0,0,0,0
202309290508,0,0,0,0,0,0,0,0
202309290509,0,0,0,0,0,0,0,0
202309290510,0,0,0,0,0,0,0,0
202309290511,0,0,0,0,0,0,0,0
202309290512,0,0,0,0,0,0,0,0
202309290513,0,0,0,0,0,0,0,0
202309290514,0,0,0,0,0,0,0,0
202309290515,0,0,0,0,0,0,0,0
202309290516,0,0,0,0,0,0,0,0
202309290517,0,0,0,0,0,0,0,0
202309290518,0,0,0,0,0,0,0,0
202309290519,0,0,0,0,0,0,0,0
202309290520,0,0,0,0,0,0,0,0
202309290521,0,0,0,0,0,0,0,0
202309290522,0,0,0,0,0,0,0,0
202309290523,0,0,0,0,0,0,0,0
202309290524,0,0,0,0,0,0,0,0
202309290525,0,0,0,0,0,0,0,0
202309290526,0,0,0,0,0,0,0,0
202309290527,0,0,0,0,0,0,0,0
202309290528,0,0,0,0,0,0,0,0
202309290529,0,0,0,0,0,0,0,0
202309290530,0,0,0,0,0,0,0,0
202309290531,0,0,0,1,0,0,0,0
202309290532,0,0,0,0,0,0,0,0
202309290533,0,0,0,0,0,0,0,0
202309290534,0,0,0,0,0,0,0,0
202309290535,0,0,0,0,0,0,0,0
202309290536,0,0,0,0,0,0,0,0
202309290537,0,0,0,0,0,0,0,0
202309290538,0,0,0,0,0,0,0,0
202309290539,0,0,0,0,0,0,0,0
202309290540,0,0,0,0,0,0,0,0
202309290541,0,0,0,0,0,0,0,0
202309290542,0,0,0,0,0,0,0,0
202309290543,0,0,0,0,0,0,0,0
202309290544,0,0,0,0,0,0,0,0
202309290545,0,0,0,0,0,0,0,0
202309290546,0,0,0,0,0,0,0,0
202309290547,0,0,0,0,0,0,0,0
202309290548,0,0,0,0,0,0,0,0
202309290549,0,0,0,0,0,0,0,0
202309290550,0,0,0,0,0,0,0,0
202309290551,0,0,0,0,0,0,0,0
202309290552,0,0,0,0,0,0,0,0
202309290553,0,0,0,0,0,0,0,0
202309290554,0,0,0,0,0,0,0,0
202309290555,0,0,0,0,0,0,0,0
202309290556,0,0,0,0,0,0,0,0
202309290557,0,0,0,0,0,0,0,0
202309290558,0,0,0,0,0,0,0,0
202309290559,0,0,0,0,0,0,0,0
202309290600,0,0,0,0,0,0,0,0
202309290601,0,0,0,0,0,0,0,0
202309290602,0,0,0,0,0,0,0,0
202309290603,0,0,0,0,0,0,0,0
202309290604,0,0,0,0,0,0,0,0
202309290605,0,0,0,0,0,0,0,0
202309290606,0,0,0,0,0,0,0,0
202309290607,0,0,0,0,0,0,0,0
202309290608,0,0,0,0,0,0,0,0
202309290609,0,0,0,0,0,0,0,0
202309290610,0,0,0,0,0,0,0,0
202309290611,0,0,0,0,0,0,0,0
202309290612,0,0,0,0,0,0,0,0
202309290613,0,0,0,0,0,0,0,0
202309290614,0,0,0,0,0,0,0,0
202309290615,0,0,0,0,0,0,0,0
202309290616,0,0,0,0,0,0,0,0
202309290617,0,0,0,0,0,0,0,0
202309290618,0,0,0,0,0,0,0,0
202309290619,0,0,0,0,0,0,0,0
202309290620,0,0,0,0,0,0,0,0
202309290621,0,0,0,0,0,0,0,0
202309290622,0,0,0,0,0,0,0,0
202309290623,0,0,0,0,0,0,0,0
202309290624,0,0,0,0,0,0,0,0
202309290625,0,0,0,0,0,0,0,0
202309290626,0,0,0,0,0,0,0,0
202309290627,0,0,0,0,0,0,0,0
202309290628,0,0,0,0,0,0,0,0
202309290629,0,0,0,0,0,0,0,0
202309290630,0,0,0,0,0,0,0,0
202309290631,0,0,0,0,0,0,0,0
202309290632,0,0,0,0,0,0,0,0
202309290633,0,0,0,0,0,0,0,0
202309290634,0,0,0,0,0,0,0,0
202309290635,0,0,0,0,0,0,0,0
202309290636,0,0,0,0,0,0,0,0
202309290637,0,0,0,0,0,0,0,0
202309290638,0,0,0,0,0,0,0,0
202309290639,0,0,0,0,0,0,0,0
202309290640,0,0,0,0,0,0,0,0
202309290641,0,0,0,0,0,0,0,0
202309290642,0,0,0,0,0,0,0,0
202309290643,0,0,0,0,0,0,0,0
202309290644,0,0,0,0,0,0,0,0
202309290645,0,0,0,0,0,0,0,0
202309290646,0,0,0,0,0,0,0,0
202309290647,0,0,0,0,0,0,0,0
202309290648,0,0,0,0,0,0,0,0
202309290649,0,0,0,0,0,0,0,0
202309290650,0,0,0,0,0,0,0,0
202309290651,0,0,0,0,0,0,0,0
202309290652,0,0,0,0,0,0,0,0
202309290653,1,0,0,0,0,0,0,0
202309290654,1,0,0,0,0,0,0,0
202309290655,1,0,0,0,0,0,0,0
202309290656,1,0,0,0,1,0,0,0
202309290657,1,0,0,0,0,0,0,0
202309290658,1,0,0,0,1,0,0,0
202309290659,1,0,0,0,0,0,0,0
202309290700,1,0,0,0,0,0,0,0
202309290701,1,0,0,1,0,0,0,0
202309290702,1,0,0,0,0,0,0,0
202309290703,1,0,0,0,0,0,0,0
202309290704,1,0,0,0,0,0,0,0
202309290705,0,0,0,0,1,0,0,0
202309290706,0,0,0,0,0,0,0,0
202309290707,0,0,0,0,1,0,0,0
202309290708,0,0,0,0,1,0,0,0
202309290709,0,0,0,0,1,0,0,0
202309290710,0,0,0,0,0,0,0,0
202309290711,0,0,0,0,0,0,0,0
202309290712,0,0,0,0,0,0,0,0
202309290713,0,0,0,0,0,0,0,0
202309290714,0,0,0,1,0,0,0,0
202309290715,0,0,0,1,0,0,0,0
202309290716,0,0,0,0,1,0,0,0
202309290717,0,0,0,0,1,0,0,0
202309290718,0,0,0,0,0,0,0,0
202309290719,0,0,0,0,1,0,0,0
202309290720,0,0,1,0,1,0,0,0
202309290721,0,0,1,0,1,0,0,0
202309290722,0,0,0,0,0,0,0,0
202309290723,0,0,0,0,0,0,0,0
202309290724,0,0,0,0,0,0,0,0
202309290725,0,0,0,0,0,0,0,0
202309290726,0,0,0,0,0,0,0,0
202309290727,0,0,0,0,0,0,0,0
202309290728,0,0,0,0,0,0,0,0
202309290729,0,0,0,0,0,0,0,0
202309290730,0,0,0,0,0,0,0,0
202309290731,0,0,0,0,0,0,0,0
202309290732,0,0,0,0,0,0,0,0
202309290733,0,0,0,0,0,0,0,0
202309290734,0,0,0,0,0,0,0,0
202309290735,0,0,0,0,0,0,0,0
202309290736,0,0,0,0,0,0,0,0
202309290737,0,0,0,0,0,0,0,0
202309290738,0,0,0,0,0,0,0,0
202309290739,0,0,0,0,0,0,0,0
202309290740,0,0,0,0,0,0,0,0
202309290741,0,0,0,0,0,0,0,0
202309290742,0,0,0,0,0,0,0,0
202309290743,0,0,0,0,0,0,0,0
202309290744,0,0,0,1,0,0,0,0
202309290745,0,0,0,0,0,0,0,0
202309290746,0,0,0,0,0,0,0,0
202309290747,0,0,0,0,0,0,0,0
202309290748,0,0,0,0,0,0,0,0
202309290749,0,0,0,0,0,0,0,0
202309290750,0,0,0,0,0,0,0,0
202309290751,0,0,0,0,0,0,0,0
202309290752,0,0,0,0,0,0,0,0
202309290753,0,0,0,0,0,0,0,0
202309290754,0,0,0,0,0,0,0,0
202309290755,0,0,0,0,0,0,0,0
202309290756,0,0,0,0,0,0,0,0
202309290757,0,0,0,0,0,0,0,0
202309290758,0,0,0,1,0,0,0,0
202309290759,0,0,0,1,0,0,0,0
202309290800,0,0,0,1,0,0,0,0
202309290801,0,0,0,1,0,0,0,0
202309290802,0,0,0,0,0,0,0,0
202309290803,0,0,0,0,0,0,0,0
202309290804,0,0,0,0,0,0,0,0
202309290805,0,0,0,1,0,0,0,0
202309290806,0,0,0,1,0,0,0,0
202309290807,0,0,0,1,0,0,0,0
202309290808,0,0,0,1,0,0,0,0
202309290809,0,0,0,1,0,0,0,0
202309290810,0,0,1,1,1,0,0,0
202309290811,0,0,1,1,1,0,0,0
202309290812,1,0,0,0,0,0,0,0
202309290813,1,0,1,0,1,0,0,0
202309290814,0,0,1,0,1,0,0,0
202309290815,0,0,0,0,0,0,0,0
202309290816,0,0,0,0,0,0,0,0
202309290817,0,0,0,0,0,0,0,0
202309290818,0,0,0,0,0,0,0,0
202309290819,0,0,0,0,0,0,0,0
202309290820,0,0,0,0,0,0,0,0
202309290821,0,0,0,0,0,0,0,0
202309290822,0,0,0,0,0,0,0,0
202309290823,0,0,0,0,0,0,0,0
202309290824,0,0,0,0,0,0,0,0
202309290825,0,0,0,0,0,0,0,0
202309290826,0,0,0,0,0,0,0,0
202309290827,0,0,0,0,0,0,0,0
202309290828,0,0,0,0,0,0,0,0
202309290829,0,0,0,0,0,0,0,0
202309290830,0,0,0,0,0,0,0,0
202309290831,0,0,0,0,0,0,0,0
202309290832,0,0,0,0,0,0,0,0
202309290833,0,0,0,0,0,0,0,0
202309290834,0,0,0,0,0,0,0,0
202309290835,0,0,0,0,0,0,0,0
202309290836,0,0,0,0,0,0,0,0
202309290837,0,0,0,0,0,0,0,0
202309290838,0,0,0,0,0,0,0,0
202309290839,0,0,0,0,0,0,0,0
202309290840,0,0,0,0,0,0,0,0
202309290841,0,0,0,0,0,0,0,0
202309290842,0,0,0,0,0,0,0,0
202309290843,0,0,0,0,0,0,0,0
202309290844,0,0,0,0,0,0,0,0
202309290845,0,0,0,0,0,0,0,0
202309290846,0,0,0,0,0,0,0,0
202309290847,0,0,0,0,0,0,0,0
202309290848,0,0,0,0,0,0,0,0
202309290849,0,0,0,0,0,0,0,0
202309290850,0,0,0,0,0,0,0,0
202309290851,0,0,0,0,0,0,0,0
202309290852,0,0,0,0,0,0,0,0
202309290853,0,0,0,0,0,0,0,0
202309290854,0,0,0,0,0,0,0,0
202309290855,0,0,0,0,0,0,0,0
202309290856,0,0,0,0,0,0,0,0
202309290857,0,0,0,0,0,0,0,0
202309290858,0,0,0,0,0,0,0,0
202309290859,0,0,0,0,0,0,0,0
202309290900,0,0,0,0,0,0,0,0
202309290901,0,0,0,0,0,0,0,0
202309290902,0,0,0,0,0,0,0,0
202309290903,0,0,0,0,0,0,0,0
202309290904,0,0,0,0,0,0,0,0
202309290905,0,0,0,0,0,0,0,0
202309290906,0,0,0,0,0,0,0,0
202309290907,0,0,0,0,0,0,0,0
202309290908,0,0,0,0,0,0,0,0
202309290909,0,0,0,0,0,0,0,0
202309290910,0,0,0,0,0,0,0,0
202309290911,0,0,0,0,0,0,0,0
202309290912,0,0,0,0,0,0,0,0
202309290913,0,0,0,0,0,0,0,0
202309290914,0,0,0,0,0,0,0,0
202309290915,0,0,0,0,0,0,0,0
202309290916,0,0,0,0,0,0,0,0
202309290917,0,0,0,0,0,0,0,0
202309290918,0,0,0,0,0,0,0,0
202309290919,0,0,0,0,0,0,0,0
202309290920,0,0,0,0,0,0,0,0
202309290921,0,0,0,0,0,0,0,0
202309290922,0,0,0,0,0,0,0,0
202309290923,0,0,0,0,0,0,0,0
202309290924,0,0,0,0,0,0,0,0
202309290925,0,0,0,0,0,0,0,0
202309290926,0,0,0,0,0,0,0,0
202309290927,0,0,0,0,0,0,0,0
202309290928,0,0,0,0,0,0,0,0
202309290929,0,0,0,0,0,0,0,0
202309290930,0,0,0,0,0,0,0,0
202309290931,0,0,0,0,0,0,0,0
202309290932,0,0,0,0,0,0,0,0
202309290933,0,0,0,0,0,0,0,0
202309290934,0,0,0,0,0,0,0,0
202309290935,0,0,0,0,0,0,0,0
202309290936,0,0,0,0,0,0,0,0
202309290937,0,0,0,0,0,0,0,0
202309290938,0,0,0,0,0,0,0,0
202309290939,0,0,0,0,0,0,0,0
202309290940,0,0,0,0,0,0,0,0
202309290941,0,0,0,0,0,0,0,0
202309290942,0,0,0,0,0,0,0,0
202309290943,0,0,0,0,0,0,0,0
202309290944,0,0,0,0,0,0,0,0
202309290945,0,0,0,0,0,0,0,0
202309290946,0,0,0,0,0,0,0,0
202309290947,0,0,0,0,0,0,0,0
202309290948,0,0,0,0,0,0,0,0
202309290949,0,0,0,0,0,0,0,0
202309290950,0,0,0,0,0,0,0,0
202309290951,0,0,0,0,0,0,0,0
202309290952,0,0,0,0,0,0,0,0
202309290953,0,0,0,0,0,0,0,0
202309290954,0,0,0,0,0,0,0,0
202309290955,0,0,0,0,0,0,0,0
202309290956,0,0,0,0,0,0,0,0
202309290957,0,0,0,0,0,0,0,0
202309290958,0,0,0,0,0,0,0,0
202309290959,0,0,0,0,0,0,0,0
202309291000,0,0,0,0,0,0,0,0
202309291001,0,0,0,0,0,0,0,0
202309291002,0,0,0,0,0,0,0,0
202309291003,0,0,0,0,0,0,0,0
202309291004,0,0,0,0,0,0,0,0
202309291005,0,0,0,0,0,0,0,0
202309291006,0,0,0,0,0,0,0,0
202309291007,0,0,1,0,0,0,0,0
202309291008,0,0,0,0,0,0,0,0
202309291009,0,0,0,0,0,0,0,0
202309291010,0,0,0,0,0,0,0,0
202309291011,0,0,0,0,0,0,0,0
202309291012,0,0,0,0,0,0,0,0
202309291013,0,0,0,0,0,0,0,0
202309291014,0,0,0,0,0,0,0,0
202309291015,0,0,0,0,0,0,0,0
202309291016,0,0,0,0,0,0,0,0
202309291017,0,0,0,0,0,0,0,0
202309291018,0,0,0,0,0,0,0,0
202309291019,0,0,0,0,0,0,0,0
202309291020,0,0,0,0,0,0,0,0
202309291021,0,0,0,0,0,0,0,0
202309291022,0,0,0,0,0,0,0,0
202309291023,0,0,0,0,0,0,0,0
202309291024,0,0,0,0,0,0,0,0
202309291025,0,0,0,0,0,0,0,0
202309291026,0,0,0,0,0,0,0,0
202309291027,0,0,0,0,0,0,0,0
202309291028,0,0,0,0,0,0,0,0
202309291029,0,0,0,0,0,0,0,0
202309291030,0,0,0,0,0,0,0,0
202309291031,0,0,0,0,0,0,0,0
202309291032,0,0,0,0,0,0,0,0
202309291033,0,0,0,0,0,0,0,0
202309291034,0,0,0,0,0,0,0,0
202309291035,0,0,1,0,0,0,0,0
202309291036,0,0,1,0,0,0,0,0
202309291037,0,0,2,0,0,0,0,0
202309291038,0,0,1,0,0,0,0,0
202309291039,0,0,2,0,0,0,0,0
202309291040,0,0,1,0,0,0,0,0
202309291041,0,0,0,0,0,0,0,0
202309291042,0,0,0,0,0,0,0,0
202309291043,0,0,1,0,0,0,0,0
202309291044,0,0,1,0,0,0,0,0
202309291045,0,0,1,0,0,0,0,0
202309291046,0,0,1,0,0,0,0,0
202309291047,0,0,1,0,0,0,0,0
202309291048,0,0,1,0,0,0,0,0
202309291049,0,0,1,0,0,0,0,0
202309291050,0,0,1,0,0,0,0,0
202309291051,0,0,0,0,0,0,0,0
202309291052,0,0,0,0,0,0,0,0
202309291053,0,0,0,0,0,0,0,0
202309291054,0,0,0,0,0,0,0,0
202309291055,0,0,0,0,0,0,0,0
202309291056,0,0,0,0,0,0,0,0
202309291057,0,0,0,0,0,0,0,0
202309291058,0,0,0,0,0,0,0,0
202309291059,0,0,0,0,0,0,0,0
202309291100,0,0,0,0,0,0,0,0
202309291101,0,0,0,0,0,0,0,0
202309291102,0,0,0,0,0,0,0,0
202309291103,0,0,0,0,0,0,0,0
202309291104,0,0,0,0,0,0,0,0
202309291105,0,0,0,0,0,0,0,0
